shift	isa/M000	isa/M003	isa/M014	isa/M002	isa/M011	isa/M016	isa/M018	isa/M240	isa/M009	isa/M019	isa/M007	isa/M030	isa/M027	isa/M198	isa/M004	isa/M136	isa/M032	isa/M202	isa/M213	isa/M083	isa/M204	isa/M088	isa/M023	isa/M065	isa/M015	isa/M005	isa/M072	isa/M038	isa/M173	isa/M071	isa/M203	isa/M012	isa/M057	isa/M201	isa/M218	isa/M197	isa/M001	isa/M067	isa/M135	isa/M205	isa/M074	isa/M195	isa/M066	isa/M047	isa/M132	isa/M238	isa/M043	isa/M008	isa/M138	isa/M056	isa/M211	isa/M013	isa/M006	isa/M075	isa/M031	isa/M087	isa/M039	isa/M131	isa/M035	isa/M207	isa/M080	isa/M224	isa/M022	isa/M044	isa/M194	isa/M079	isa/M121	isa/M026	isa/M144	isa/M208	isa/M010	isa/M242	isa/M141	isa/M021	isa/M054	isa/M103	isa/M042	isa/M017	isa/M111	isa/M196	isa/M209	isa/M142	isa/M137	isa/M233	isa/M086	isa/M033	isa/M048	isa/M241	isa/M235	isa/M212	isa/M089	isa/M090	isa/M062	isa/M091	isa/M078	isa/M219	isa/M134	isa/M084	isa/M073	isa/M024	isa/M102	isa/M143	isa/M068	isa/M045	isa/M139	isa/M229	isa/M108	isa/M133	isa/M081	isa/M210	isa/M064	isa/M029	isa/M120	isa/M226	isa/M149	isa/M237	isa/M230	isa/M097	isa/M128	isa/M184	isa/M113	isa/M096	isa/M076	isa/M118	isa/M191	isa/M059	isa/M222	isa/M025	isa/M155	isa/M098	isa/M239	isa/M174	isa/M232	isa/M020	isa/M095	isa/M040	isa/M069	isa/M231	isa/M110	isa/M092	isa/M105	isa/M037	isa/M223	isa/M225	isa/M156	isa/M206	isa/M119	isa/M236	isa/M215	isa/M221	isa/M063	isa/M220	isa/M093	isa/M126	isa/M130	isa/M041	isa/M183	isa/M169	isa/M228	isa/M180	isa/M094	isa/M154	isa/M157	isa/M124	isa/M214	isa/M140	isa/M123	isa/M122	isa/M175	isa/M147	isa/M186	isa/M159	isa/M058	isa/M053	isa/M052	isa/M227	isa/M127	isa/M150	isa/M099
5.62267398	0.48229157	-0.44202166	-0.00127155	-0.1495514	-0.01850626	-0.09114583	0.03569178	-0.09010169	-0.16710397	-0.05299852	-0.12081858	-0.10879756	-0.04305471	-0.05384479	0.17684017	0.05900285	-0.02956991	0.02452556	-0.05998517	0.01510074	0.20916603	0.52139052	-0.04010948	-0.4362138	-0.08565104	0.00881124	-0.38361479	0.03579848	0.16772925	-0.21526548	-0.1123737	0.01904022	0.07663567	-0.11052776	-0.42720093	-0.14176238	0.14581438	-0.02098387	0.1898095	0.09465093	0.24666803	0.12713077	-0.45122845	0.41028357	-0.31270283	-0.11636406	-0.93094527	-0.06496992	-0.27371398	0.02875324	0.04945087	0.19826338	-0.09392842	0.40914429	0.06447847	-0.42866071	0.21531133	0.04525674	0.08176904	-0.10300864	0.21688996	0.19806277	0.15877264	-0.08150973	0.14905575	0.23439693	0.06459043	0.16220993	0.05723636	-0.04293829	-0.33328249	-0.09602591	0.03801512	-0.03733084	-0.22991862	0.08171434	0.20357254	-0.01374144	0.04061038	0.07586802	0.30806472	0.2105278	-0.34494925	-0.02815778	0.09123992	-0.22838915	-0.04853592	0.00827431	0.07016745	-0.30784228	-0.28363978	-0.06434654	0.08863637	0.50868567	0.30011539	0.15411505	0.02782181	-0.08039356	0.11845087	0.10896155	-0.14868023	-0.00473619	-0.13356046	-0.05644442	-0.00251942	0.32012412	0.1136192	-0.06955522	-0.01570977	0.10736825	0.14999773	0.11345454	0.37260705	-0.22664616	0.25851224	0.02333136	-0.43381829	-0.29273647	0.56806549	0.08220958	-0.32845056	0.11074454	-0.67183499	-0.06210683	0.20436611	0.17514298	0.42916075	-0.10924591	0.14733844	-0.43430754	0.08863479	0.20505827	0.17885005	0.19079582	0.343902	0.17307963	0.31681051	0.49248861	-0.22755803	0.19586757	-0.30002334	-0.28342101	0.03947628	-0.21704952	-0.03362988	0.18928573	0.29545956	-0.07942518	0.21903483	0.23409339	0.11370665	-0.22986132	0.0535518	0.06480764	0.09031188	-0.02327328	-0.29546957	-0.24092981	-0.13709408	-0.01553489	-0.01124968	0.2058667	0.04706673	-0.09360641	0.12195473	-0.3122917	-0.42570863	-0.27220573	-0.28315871	0.39878805	-0.01346155	0.68368165	-0.14490028	-0.17097069	-0.1996706	0.1512016	0.1687262	0.27080201	0.2242282
5.61164911	0.48965668	-0.48524929	-0.00658099	-0.19533047	-0.08443647	-0.11817483	0.01859622	-0.15365558	-0.14646917	-0.08422137	-0.26346849	-0.13589098	-0.01851773	-0.11064088	0.16608919	0.02403027	-0.05119598	0.06022712	-0.06401937	-0.03855492	0.20208662	0.51712399	-0.00928257	-0.51023541	-0.10687898	-0.01049657	-0.49487257	0.03933401	0.26238023	-0.25752875	-0.06700618	0.02977411	-0.01651178	-0.19247872	-0.4819838	-0.00377737	0.27412672	-0.13136865	0.19762471	0.04950153	0.15339087	0.10298324	-0.41562464	0.51963274	-0.28008127	-0.04189511	-0.97554284	-0.08750836	-0.52239031	0.06979447	0.03859679	0.1939285	-0.10033249	0.35128076	0.00369784	-0.33599612	0.18861583	0.01807211	0.12706925	-0.03117303	0.17596995	0.13880067	0.16556429	-0.03326758	0.04396168	0.21552171	0.02240918	0.17580773	0.02427935	-0.05273646	-0.45647612	-0.04544461	-0.00336965	-0.01842035	-0.19240742	-0.04987864	0.22716087	0.02711385	-0.02871456	-0.08904366	0.38183693	0.22973398	-0.37606174	0.06990671	0.08013976	-0.15930354	-0.04318253	-0.03318425	0.09082636	-0.38108161	-0.29623444	-0.04467204	0.11984338	0.32815697	0.37127595	0.1799383	0.11066067	-0.08297418	0.11862082	0.1759238	0.04637059	-0.05659061	0.05170662	-0.04427141	0.0114999	0.25439126	0.24132012	0.04883735	-0.018541	0.17213417	0.22906917	0.08992993	0.27782934	-0.08800128	0.17779742	0.00522223	-0.20288867	-0.2650424	0.51713883	0.14416998	-0.4423241	-0.1306194	-0.62517647	-0.0924182	0.11216874	0.12044102	0.46435428	-0.0836812	0.08182144	-0.4556898	0.05458882	-0.09383135	0.11226228	0.14944846	0.37684329	0.10305191	0.36383369	0.36681921	-0.08429453	0.21258268	-0.24868879	-0.34142348	0.09739983	-0.20464048	0.05875012	0.13269235	0.27393171	-0.00380057	0.20302924	0.34795628	0.03401752	-0.15564296	0.09928232	-0.03798993	0.01861287	-0.08187916	-0.34515302	-0.17971345	-0.16132679	0.15381113	0.14586269	0.31708746	-0.12757914	0.00899063	0.07022377	-0.30640376	0.10602504	-0.26809515	-0.14465315	0.59190698	0.05874045	0.62195498	-0.1295523	-0.14639904	-0.25432063	0.13117988	0.21425181	0.41358275	0.23286399
5.60282437	0.53345391	-0.3560176	0.09066025	-0.11628989	-0.08563148	-0.07344386	-0.04183241	-0.09440484	-0.03476504	-0.05591787	-0.09256621	-0.1165509	-0.05249911	-0.06159696	-0.05604428	-0.04313799	-0.12944281	0.07555755	0.02069402	-0.05758319	0.05006499	0.82411115	-0.05542007	-0.28904909	-0.09538864	-0.02848103	-0.36057882	-0.11401498	0.42943057	-0.08170254	-0.04799848	0.0115465	-0.02657625	-0.08701581	-0.32644479	-0.02733367	0.12977032	-0.25884237	0.14507661	0.07921329	0.04200414	0.10313361	-0.29873231	0.83426833	-0.12975054	-0.09487885	-0.48297271	0.00038438	-0.44433974	0.04949229	-0.0160269	0.04305257	-0.09730377	0.32002416	0.04130733	0.05780209	0.10375887	-0.06296276	0.25026801	0.08376642	-0.05346108	0.28743738	0.06016698	-0.08805026	-0.04391327	0.02116912	0.2729297	0.32344717	-0.03524442	-0.02674241	-0.27017069	-0.06911391	-0.00247531	-0.06006804	-0.15074784	-0.16025838	0.16787036	0.02593547	0.00470304	-0.08537223	-0.03974256	0.13911372	-0.16070669	0.46658478	0.02553419	-0.04211526	-0.07197169	-0.09335685	-0.05674914	-0.20280678	-0.23760657	-0.09143039	0.05077373	0.08500579	0.21970077	0.21952133	0.11911395	0.08786182	0.16692668	0.0575703	0.01177784	0.04379685	0.25742386	-0.12277082	0.03427033	0.00761599	0.29017784	0.01335243	-0.12378442	0.02737413	1.0	0.11360908	0.02608205	-0.14283125	0.60717474	-0.05093189	0.19782876	-0.28836697	0.72057358	-0.09127308	-0.28186942	0.25085947	-0.1668294	-0.08241008	0.01710553	0.14281104	0.11656236	0.07167588	-0.05955775	-0.22489987	0.25452543	-0.0115242	-0.13303314	0.09498505	0.28812578	0.08647564	0.17665262	0.06856872	-0.1246627	0.26213135	-0.23534043	-0.2059633	0.02435654	-0.31304174	-0.01930823	-0.03111134	-0.05184122	0.96058605	0.12579155	0.45488587	0.06784078	0.09747818	0.19328965	0.03062406	0.56064478	0.0820683	-0.35490435	-0.08818809	-0.01814832	0.00060167	0.02099799	0.04735373	0.00117902	-0.19792695	0.00297554	0.09031082	-0.05411576	0.02717838	0.01114952	0.13803753	0.45448899	0.15210134	-0.12546043	-0.12743327	-0.13109794	0.11004026	0.02359105	0.10299948	-0.00487784
5.57293774	0.50301619	-0.37755708	0.16790251	-0.03110573	0.08584636	-0.11807399	-0.09339875	-0.01631025	-0.09000261	0.57500818	-0.11920113	-0.12094453	-0.02657634	0.03173656	0.08640393	0.03734558	-0.0287202	0.00586238	-0.04880694	-0.00852323	0.1520078	0.59566648	-0.05572573	-0.48274613	-0.03806573	-0.05911147	-0.32027606	0.23782203	0.06898839	-0.19660029	-0.07784822	0.0270587	0.05960752	-0.0918929	-0.25284072	0.14055724	-0.02084298	-0.39209706	0.21188419	0.17789225	0.1140083	-0.00618115	-0.36869036	0.27414351	-0.24299316	-0.07202944	-0.34330374	-0.04156707	0.13447495	-0.02649905	0.03690923	-0.03146323	-0.27129598	0.25936658	0.11708261	-0.10603467	0.16137417	-0.09802831	0.09845811	-0.14490922	-0.04411702	0.22518549	0.1605705	-0.02690453	0.08695885	-0.02876998	0.04521895	0.22070328	-0.01532576	-0.01035749	-0.33164268	-0.03052324	-0.0847161	-0.01801839	-0.14085176	0.10634327	0.12389473	0.07115184	-0.03587729	0.20253278	0.64501072	0.28505843	-0.23712492	0.02708676	0.13660902	-0.14888863	-0.10499319	-0.08352591	0.12014975	-0.19221245	-0.23377424	-0.23926355	0.03209266	0.01315137	0.30484924	0.36068454	0.00920776	-0.00936998	0.06270066	0.05174741	0.03356161	-0.04128643	0.08597603	-0.03593458	-0.16823542	-0.00076299	0.15541398	-0.06494295	-0.05434454	0.13066127	0.11609436	0.0055205	0.11840767	-0.17098642	0.66339962	-0.03237138	-0.18845869	-0.05221664	0.98748337	-0.36787551	-0.26351274	0.03707574	-0.34548763	-0.15337483	-0.09618627	0.14734525	0.37609319	-0.10676603	0.18892235	-0.30958935	-0.03339752	-0.14248351	0.0371288	0.13529847	0.11006172	0.18275877	0.0685821	0.07759123	0.03212608	0.22012975	-0.12470795	-0.10161087	0.05168837	-0.24804895	-0.02265401	0.0444385	-0.24948139	0.12727706	0.08402263	0.13359103	0.12369377	-0.10034586	-0.1030783	-0.30570986	0.54752939	0.13738195	-0.33847314	-0.21305663	-0.18426332	0.11176956	-0.20144718	0.21553558	0.09405182	-0.10078962	0.11884837	-0.24621387	0.7679473	-0.24518337	0.09829478	0.24376428	-0.11520833	0.31055661	-0.17970118	-0.1124341	-0.15096816	-0.0079497	0.07749994	0.12910649	-0.0872095
5.55673975	0.22104264	-0.07241359	0.21576583	0.00083493	-0.00785385	-0.01914417	-0.04271631	0.0100721	0.00170072	0.31901749	-0.00983632	-0.10590505	0.1412576	0.03851282	-0.04294029	0.20884267	-0.0057791	-0.10633945	0.03687554	0.0072279	0.01127768	0.26557375	-0.01937054	-0.29408188	0.15831828	-0.10993493	-0.12875624	0.20834621	0.43817016	-0.22353384	-0.13034271	0.09984423	0.00420217	-0.15297634	-0.00605244	-0.02441512	0.12480475	-0.16002402	-0.0342461	0.00474832	0.12672412	0.21487547	-0.19168841	0.16161505	-0.15389128	-0.00332723	-0.16829973	-0.10974835	0.03759317	0.0755538	-0.0748476	0.18360518	-0.15986465	0.06851054	-0.00615532	-0.34132031	0.04460694	0.00139806	0.18933478	0.04460203	0.01150145	0.05048164	0.01457015	0.0246322	0.28636916	0.06648397	0.16219208	0.03649415	-0.07460358	-0.0678708	-0.29609666	-0.10084382	-0.10247293	-0.00433454	0.05412696	-0.00312761	0.05108043	-0.01150759	-0.10542287	-0.00435081	0.29127795	-0.01566161	-0.26808886	-0.08537297	0.16519609	-0.12988412	0.04026755	0.18725084	-0.16198945	-0.1346009	-0.09030566	-0.05361672	-0.00514156	0.06982122	-0.01606266	-0.06045156	0.10109734	-0.0715769	-0.02426298	0.46167186	-0.13822738	-0.01507658	-0.14419152	-0.06439397	-0.15153895	0.15136907	0.10462093	0.0588412	-0.01367662	0.14688229	0.04117134	-0.00070822	0.04386504	-0.05750688	0.32717492	0.06703287	-0.2288206	-0.35580256	0.23371701	0.09485271	-0.28221351	0.09549242	-0.51253065	0.0596531	0.46309375	0.05179546	0.12099208	-0.04974269	0.13982697	-0.02205742	-0.13243893	-0.29281229	0.31408187	0.1248336	-0.20707389	0.0767966	0.3129464	0.42083063	0.0415064	0.12579028	-0.01149934	-0.03947236	0.02706357	-0.25941008	-0.17607794	0.19247505	0.04266753	-0.00481173	0.05865164	0.03189984	0.0525119	-0.18379739	0.19000404	-0.34271372	0.28750948	0.04837818	-0.02747352	-0.18414408	-0.01616536	0.01188107	-0.01891187	-0.07897917	0.21419637	-0.20246175	0.16984236	-0.36498704	0.49932407	-0.13839994	-0.31692535	0.17261253	-0.09834509	0.38718482	-0.12225149	-0.00688454	-0.16587703	0.41542731	0.08112352	0.2626022	-0.08879855
5.54232179	0.27502979	-0.15671754	0.0303404	0.0192546	-0.08482138	-0.12431607	-0.01457852	-0.10117896	0.06929552	0.14241851	-0.118799	-0.04440013	-0.04820939	0.03494973	0.07839526	0.20434469	-0.08130893	-0.16119647	0.02454832	0.02556946	-0.02202287	0.00596645	-0.02673202	-0.16765602	0.10590028	-0.00113394	-0.17738037	-0.07391076	0.17718723	-0.05711133	-0.1361121	-0.06400631	0.01317552	-0.14855905	-0.21266438	0.01134607	0.18244453	-0.18653922	-0.16841105	0.00422536	0.17839232	0.04962877	0.08294505	0.19364686	-0.13414906	-0.07671241	-0.26334901	-0.0770455	0.00018717	-0.05733023	0.03495738	0.10348552	-0.07620172	0.26839882	-0.04686045	-0.11642194	0.11148522	0.11927866	0.05719319	0.12530826	0.08505898	0.12573484	0.11314898	-0.06652412	0.03649154	0.10399532	0.03407918	0.0980324	0.05441185	0.06292583	-0.36382738	-0.14642204	0.00260209	-0.02101012	0.0310239	-0.00186577	0.15996725	-0.14255062	-0.05056589	0.07986629	-0.11092498	0.09548156	-0.22830945	0.25139866	0.09604564	-0.04029445	0.01106429	-0.01939331	-0.1388548	-0.13598475	-0.0641215	0.02399929	0.07242135	0.42781614	0.09679942	0.35097547	-0.1468972	0.03728266	0.01422079	0.52863176	0.16418716	-0.03871223	-0.05936436	-0.07902465	-0.03640113	0.12281248	0.02082942	-0.11689851	0.0176297	0.25559341	0.03656088	0.00477454	0.30194924	-0.07238302	0.10373183	0.08579042	-0.45926126	-0.2271084	0.50100299	0.46313855	-0.36861645	0.20170129	-0.20156709	0.11366049	0.54967661	0.0825432	0.14043804	-0.07798665	0.12571315	-0.04165906	-0.07640172	-0.03923434	-0.08437187	0.11645966	0.11719533	0.04977456	0.07814491	0.32757683	0.2716727	0.05250778	-0.23617239	-0.09601221	-0.01633658	-0.47503647	-0.21861232	0.18979019	0.33522773	0.26792118	0.05790794	0.39610148	-0.0346469	-0.14727099	0.11759536	-0.41571244	0.2393614	0.05012323	0.05648823	-0.00055182	-0.18717113	0.18035953	0.10420153	0.0368013	0.28401217	0.43992055	0.09216387	0.06200948	-0.1461899	-0.29577462	-0.59870551	-0.1146062	-0.40020115	0.16311726	-0.03681676	-0.02891163	-0.11169966	0.48330765	0.0897911	0.12144086	0.01840585
5.53085719	0.3933572	-0.27006157	0.07926715	0.02583032	0.0377983	0.02315892	-0.04504049	-0.08891358	-0.06354423	-0.01551697	0.00170014	-0.11042467	0.10862415	0.05004591	0.00890799	0.66738089	-0.00701472	-0.01816479	-0.02345061	-0.00139988	-0.00638066	0.28500815	-0.08933801	-0.1811983	-0.03755019	0.02930596	-0.38841283	0.11982485	0.11882659	-0.19318096	-0.04015973	-0.01071505	0.01098091	0.0618842	-0.28772405	0.10480633	0.07718334	-0.28605175	0.02772988	0.07233641	0.13485424	0.03835475	-0.18838391	0.23774955	-0.23813432	-0.18054579	-0.15422045	0.00562382	-0.57222647	0.01157982	-0.06661027	0.0339744	-0.14518641	0.20115749	0.09304836	-0.13144464	0.10678738	-0.02625727	0.08685652	-0.09956702	-0.02068837	0.14121312	0.0384136	0.07590169	0.00535972	-0.06714691	0.15492552	0.24620724	-0.0757662	-0.07477049	-0.1051776	-0.30179187	-0.14469617	-0.00789351	-0.14501252	0.00909865	0.1174431	0.05587818	0.08331958	0.12777687	-0.19308711	0.03135431	-0.02980423	0.21367988	0.07602335	-0.07051058	-0.03938626	-0.10530035	0.13015223	-0.08181642	-0.36232364	0.04578694	0.05163162	0.37515801	0.13167061	0.17239734	-0.06380759	0.0230503	0.05900705	0.07599317	0.31960877	0.03734699	0.08794393	-0.14776941	-0.09697565	0.04509851	0.02697231	-0.08474015	-0.03703567	-0.05143463	0.10749947	0.02988745	-0.01067967	-0.07570032	0.40868855	0.04412267	-0.07274143	-0.06362389	0.08202078	0.01701275	0.13142676	0.35063982	-0.12854091	-0.4950522	0.28612568	0.1378966	0.1912947	-0.01004475	0.40105123	-0.19483602	-0.07980266	-0.14554191	-0.04745737	0.25779312	-0.18857088	0.02447057	0.05014612	0.05100758	-0.43178118	-0.28003299	0.03538485	0.00174255	0.08303739	-0.19391729	0.0292015	0.03053295	0.41118387	0.19689703	0.07660027	0.33742378	0.14027782	-0.07452016	-0.13805053	-0.233521	0.00098776	0.22057934	0.04141997	-0.24787636	-0.12561591	0.06608394	0.33633907	0.21030034	0.30700006	0.05581512	0.06201974	0.02146971	-0.13107834	-0.21825496	0.05776801	0.05828445	-0.02764324	0.14450472	-0.10401155	-0.12841214	-0.0728858	0.05309922	-0.1173596	0.43333169	-0.13223705
5.52944098	0.49235529	-0.37482563	-0.01493724	0.00327518	0.01812236	-0.0647802	0.02029438	-0.11176815	-0.10509903	-0.06166574	-0.04690079	-0.12777051	-0.03803819	0.05097111	0.02832039	0.17813005	-0.05804916	-0.04320657	-0.1246649	-0.03461102	0.02309036	0.03691479	-0.07098031	-0.17415737	-0.07693057	0.18735949	-0.38604179	-0.02111743	0.04359108	-0.3280126	-0.0872826	-0.0379351	0.01754437	-0.00514856	-0.35166433	0.01485236	-0.07172281	-0.34477849	-0.09693958	0.09824206	0.37908563	0.02347734	-0.3832385	0.31558225	-0.26507569	-0.15861334	-0.23671091	0.07845461	-0.38457596	-0.09836989	0.21497393	0.00391804	-0.23445513	0.37284904	0.05229971	0.06505228	0.23178323	-0.06284457	0.08091629	-0.11018112	0.00932006	0.27853408	0.16593456	0.10077137	0.03154524	0.03251986	0.22459363	0.30524008	-0.10881866	-0.06798719	0.00725685	-0.20124099	-0.22283065	-0.04241892	-0.22456751	0.01260875	0.09468425	-0.11159885	0.17199263	0.00701592	0.08976358	0.22947799	-0.04053051	-0.05295663	0.03837863	-0.19534515	-0.13966513	-0.06121119	-0.12775771	-0.10346295	-0.20018225	0.18894655	0.06271595	0.28726666	0.32405565	0.31428774	-0.13002767	-0.03070681	0.07385806	0.00124852	0.31450821	-0.00804361	0.22935295	-0.12250574	-0.11922498	0.06609431	0.15495146	-0.23626242	0.00521181	-0.13047918	0.11275468	0.02697273	0.48819037	-0.1441535	0.31563108	-0.07482887	0.01185165	-0.03897623	0.41652518	0.15391366	0.4361602	0.0801027	-0.30073146	-0.35011087	-0.13318277	0.2025354	0.42204596	0.0869573	0.23149157	-0.24065744	-0.12795371	-0.25641591	-0.18615627	0.11535175	-0.08992325	0.04507222	0.21182313	0.4112982	-0.43706974	0.01854394	-0.17003573	-0.0378893	-0.06975212	-0.2683411	0.38678585	0.10896415	0.34684079	0.60049536	0.18483869	0.71060959	0.14039863	-0.14897768	-0.15069823	-0.28106527	0.00849811	0.09640537	-0.14983302	-0.22565856	0.0383866	0.32147215	-0.0632358	0.42402776	0.10913808	-0.20249831	0.052107	-0.12974267	-0.35982288	0.03521823	0.1793145	0.1462906	0.40787359	0.19274319	-0.16395837	-0.15458629	-0.02231887	0.03113708	0.2377032	0.1325226	0.04127018
5.5194951	0.39686062	-0.27944049	-0.11073075	0.0026608	0.05413464	0.02226589	-0.11552254	0.04389654	-0.09213196	-0.14136583	-0.03158063	-0.17256528	0.12396839	-0.03436751	-0.0019706	1.0	0.01913802	0.05365721	-0.01649901	0.04300513	-0.01343146	0.45410364	-0.0572378	-0.1876214	-0.13684464	0.05386708	-0.27830516	0.88847803	0.13689622	-0.14271244	-0.15107644	0.02067344	0.01386946	0.06811528	-0.21233995	0.03092745	-0.12828509	-0.15272681	0.0172596	0.12281752	0.15619216	-0.06829489	-0.33463233	0.2015766	-0.2924898	-0.11326369	-0.22380661	0.04784531	-0.19727605	-0.00821662	-0.04879776	-0.09920659	-0.22452887	0.10331349	0.13762032	-0.08185928	0.16560902	0.07038522	0.01754536	-0.07236763	-0.05472632	0.18702262	0.11622051	-0.0083783	-0.02463845	-0.03791633	0.09234217	0.19607788	-0.03473299	-0.08167167	0.01309015	-0.18563891	-0.11850301	-0.09180429	-0.17547405	-0.08673772	0.06466777	0.12136357	-0.00098017	-0.06343098	0.94875838	0.02245705	0.03750241	-0.17851632	0.0312392	-0.12984232	-0.00312179	-0.04687498	-0.05795376	-0.11018006	-0.19075789	0.09041947	-0.01735522	0.20810379	0.15703749	0.06895554	0.22001609	-0.05352886	0.00287542	0.18498724	-0.1102702	-0.1005248	0.00526597	0.03058128	-0.06905383	-0.1300926	0.33472744	0.16756649	0.03742771	-0.03137638	0.03526045	-0.01152985	0.06127459	-0.10692453	0.12855505	-0.04776422	-0.15954603	-0.15089071	0.08504091	-0.13894989	0.08814572	-0.04790096	-0.16501065	-0.13159997	-0.12769467	0.13606975	0.15971181	-0.04548687	0.12651178	-0.35540064	-0.13502761	0.0595368	0.25043892	0.20311072	0.00024714	0.15005167	0.05014765	0.11517701	-0.29868373	-0.12596593	-0.42592754	0.04975706	-0.0657938	-0.14281143	0.20638488	0.04151225	0.18142543	0.16076831	0.07042277	0.12361405	0.20015796	-0.09972906	-0.08632373	0.16545998	0.26003353	0.10678507	0.05717991	-0.16049101	0.40935715	0.28849306	0.19999985	0.25352638	1.0	-0.35690335	0.08604033	-0.13449485	0.47946309	-0.34928036	0.05504524	0.37598942	-0.15774561	0.404805	-0.21319382	-0.14917537	0.01443381	-0.05121012	-0.15451059	0.15288055	-0.16818809
5.51326463	0.07798898	-0.01821601	-0.05113322	0.02699919	0.10485636	0.0459716	-0.03354629	0.02630177	-0.02592234	-0.12731342	-0.07455104	0.0101232	0.1035849	0.05481382	-0.00771647	0.24218536	0.05128175	0.19282592	0.10761593	0.05968425	-0.04944903	0.15075582	0.0793512	-0.09970193	-0.13995457	-0.05778581	-0.04192984	1.0	0.15910613	0.19766236	-0.17079018	0.07206151	-0.03077408	0.14793018	0.05564111	-0.02028964	0.02465978	-0.04991303	0.06806031	0.13233991	-0.09480745	0.03365948	0.14790191	0.01015949	0.11225931	-0.07379574	-0.09417714	-0.02917044	-0.01975303	0.00631737	-0.03174115	-0.01299594	-0.09392322	-0.03816375	0.104529	-0.30285002	0.03241185	-0.08957837	0.0067016	0.01368123	-0.05936161	0.00553912	0.01275135	-0.00034855	0.10632592	-0.07638438	-0.06343513	-0.05039207	-0.00240904	-0.02592436	0.07045449	-0.11155853	-0.1046518	-0.10101143	0.05822139	-0.01614175	0.05088791	0.07002536	-0.05094043	0.01773171	0.73867477	-0.13844813	0.08712785	-0.18729664	-0.03044499	-0.00862945	0.02641906	-0.1695691	-0.13526515	-0.0490113	-0.21633722	-0.10921027	-0.00447523	0.08406868	-0.07994024	0.01519647	0.43786646	-0.08945101	-0.06165316	-0.05683792	0.01915872	-0.07211443	-0.16507829	0.08332463	-0.02753564	-0.08387131	0.1166684	0.23664433	0.03116937	-0.12186541	-0.03691015	-0.01382207	-0.05750201	0.10656837	0.13116145	-0.00161906	-0.23410683	-0.30624066	0.07466599	-0.24264462	0.06360121	0.06292601	-0.29234619	0.17645583	-0.21745521	-0.01097294	-0.08263174	-0.07501002	0.01643579	-0.03338512	-0.15813889	0.59401484	0.65396545	0.13024163	-0.11978515	0.05512331	-0.12967863	-0.04051042	-0.14354406	-0.04792826	-0.08570626	0.00143411	-0.01730056	0.28115916	-0.01491547	-0.05247718	-0.04670362	-0.10883952	0.02751099	-0.0136237	0.02235657	-0.17061709	-0.2797356	-0.11141804	0.23930599	0.13327585	-0.07234472	-0.16886239	-0.13484573	0.08214499	0.47224425	-0.01240256	0.03098248	-0.11594496	0.03980856	-0.30911454	0.93832333	-0.4222205	-0.3319625	0.14702396	0.27030113	0.01911377	-0.02698533	-0.00935483	0.03912874	-0.21232787	0.23652081	-0.04294034	-0.10415725
5.50096215	0.26503138	-0.12567747	-0.09891145	-0.07372248	0.00894524	0.03530679	-0.09983363	0.0141963	-0.10823151	-0.0718744	0.00660709	-0.09812663	0.03812683	-0.08669923	-0.00277148	0.30341564	-0.0386956	0.05542312	0.0465738	-0.04360481	-0.02412458	0.20903927	-0.04150883	-0.1874463	0.13987841	-0.02051632	0.04677699	0.63725827	-0.06349927	-0.15538569	-0.04136798	0.11550026	0.03567535	-0.17262145	-0.05212674	-0.04955044	-0.00463071	-0.10645507	0.05862108	-0.00492684	0.16385337	-0.1399805	-0.00544318	0.14391878	-0.04143233	-0.08205343	-0.088121	-0.06184433	0.06924577	0.04409765	-0.04377641	-0.07079537	-0.18661313	0.00327614	0.09716037	0.0083782	-0.00752282	0.13781353	0.06629347	-0.06864484	0.00654729	0.12734237	0.04082654	-0.07862944	-0.01787254	-0.07469061	0.20758507	0.1431001	-0.07378866	-0.12466477	-0.24222747	-0.08981298	-0.05458228	-0.04314919	-0.07296423	0.0171093	0.1331689	0.14400836	-0.0452126	0.00064995	0.76251579	-0.11669669	-0.17790175	0.07352588	0.1005986	-0.09191319	0.06613495	0.10288872	0.0524869	-0.09492874	-0.03688062	0.15622337	-0.00221221	0.08396032	-0.02846881	0.04437297	0.15967696	0.00793026	-0.04366905	0.97577899	-0.05194446	-0.02994526	-0.07586169	-0.05794208	-0.16938044	0.0653579	-0.17801281	0.42177205	0.02292124	0.4131574	-0.00812083	-0.01342672	0.16039808	-0.04503737	-0.06684462	0.08022185	-0.24343182	0.05252701	-0.12657495	-0.3989497	-0.35527716	-0.1414012	-0.0107604	0.05541143	0.99213084	0.15573865	0.02110612	-0.10349242	0.03482988	0.19833951	0.0137622	0.09128707	0.39578796	0.27562106	-0.24942514	0.05726716	0.01300624	-0.08063333	0.28780272	-0.0169489	-0.27016925	0.09276654	0.01390577	-0.18458065	-0.17364589	-0.00970033	0.08884235	0.01851759	0.0098307	0.01830331	0.04158765	-0.05638175	0.14197197	-0.35795984	-0.04623422	0.08897359	0.12422361	-0.06481141	-0.10794974	0.15093388	0.33876816	-0.08539568	0.17837276	-0.12825258	0.03871052	-0.08313821	0.95731455	-0.05449856	-0.38223354	0.28427165	-0.04186794	0.31435525	-0.07954021	-0.05150685	-0.10324086	0.89560844	-0.17158118	0.32783251	-0.13004223
